8	3,837209302
8	3,951807229
8	4,012195122
8	4,024390244
8	4,049382716
8	3,975903614
8	3,670886076
8	4,151898734
8	3,987951807
8	4,098765432
7	19,18604651
7	1,929411765
7	1,935294118
7	1,941176471
7	1,940828402
7	1,952662722
7	1,705882353
7	1,940828402
7	1,947058824
7	1,952941176
6	1,907514451
6	1,918128655
6	1,935294118
6	1,941176471
6	1,929411765
6	1,941176471
6	1,705882353
6	1,940828402
6	1,935672515
6	1,964497041
5	1,929824561
5	1,822222222
5	1,935294118
5	1,941176471
5	1,918128655
5	1,952662722
5	1,705882353
5	1,929411765
5	1,947058824
5	1,952941176
4	1,896551724
4	1,895953757
4	1,935294118
4	1,952662722
4	1,929411765
4	1,929824561
4	1,695906433
4	1,906976744
4	1,958579882
4	1,919075145
3	1,896551724
3	1,906976744
3	1,923976608
3	1,929824561
3	1,906976744
3	1,918604651
3	1,676300578
3	1,885057471
3	1,958579882
3	1,919075145
2	1,875
2	1,906976744
2	1,946745562
2	1,929824561
2	1,929411765
2	1,941176471
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
2	1,705882353
2	1,929411765
2	1,935672515
2	1,908045977
